STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS,DRUNK_DR
43,Puerto Rico,430142,2,2,0,0,0,4,4,131,SAN SEBASTIÁN (131),950,"SN SEBASTIAN, SN SEBAST",24,24,10,October,2020,7,Saturday,4,4:00am-4:59am,5,5,1,This section IS ON the NHS,2,U.S. Highway,US-111,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,199,199,18.33989167,18.33989167,-66.98280833,-66.98280833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430144,1,1,0,1,1,1,1,61,GUAYNABO (61),450,GUAYNABO,25,25,1,January,2020,7,Saturday,10,10:00am-10:59am,50,50,0,This section IS NOT on the NHS,2,U.S. Highway,US-169,,2,Urban,4,Minor Arterial,2,County Highway Agency,20,20,18.34388333,18.34388333,-66.1059,-66.1059,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430145,2,2,0,0,0,5,5,23,CABO ROJO (23),160,CABO ROJO,14,14,2,February,2020,6,Friday,16,4:00pm-4:59pm,20,20,1,This section IS ON the NHS,2,U.S. Highway,US-100,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,77,77,18.07766944,18.07766944,-67.15514722,-67.15514722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430146,2,2,0,0,0,2,2,137,TOA BAJA (137),980,TOA BAJA,29,29,2,February,2020,7,Saturday,12,12:00pm-12:59pm,0,0,1,This section IS ON the NHS,2,U.S. Highway,US-165,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,158,158,18.43109167,18.43109167,-66.25108611,-66.25108611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430148,2,2,0,0,0,2,2,23,CABO ROJO (23),160,CABO ROJO,5,5,5,May,2020,3,Tuesday,10,10:00am-10:59am,25,25,1,This section IS ON the NHS,2,U.S. Highway,US-100,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,99,99,18.09750556,18.09750556,-67.15620278,-67.15620278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430149,2,2,0,1,1,2,2,31,CAROLINA (31),200,CAROLINA,10,10,5,May,2020,1,Sunday,19,7:00pm-7:59pm,20,20,1,This section IS ON the NHS,1,Interstate,I-66,,2,Urban,1,Interstate,1,State Highway Agency,36,36,18.36868333,18.36868333,-65.96751389,-65.96751389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430150,1,1,0,0,0,1,1,71,ISABELA (71),510,ISABELA,3,3,6,June,2020,4,Wednesday,17,5:00pm-5:59pm,42,42,0,This section IS NOT on the NHS,2,U.S. Highway,US-4466,,2,Urban,7,Local,2,County Highway Agency,13,13,18.511825,18.511825,-67.09397778,-67.09397778,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430151,1,1,0,0,0,1,1,21,BAYAMÓN (21),140,"BAYAMON, BAYAMON",5,5,6,June,2020,6,Friday,10,10:00am-10:59am,54,54,0,This section IS NOT on the NHS,4,County Road,CR-831,,2,Urban,6,Minor Collector,2,County Highway Agency,65,65,18.333925,18.333925,-66.16646389,-66.16646389,0,No Special Jurisdiction,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Off Roadway-Location Unknown,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430152,1,1,0,0,0,1,1,75,JUANA DÍAZ (75),530,JUANA DIAZ,16,16,6,June,2020,3,Tuesday,22,10:00pm-10:59pm,30,30,1,This section IS ON the NHS,3,State Highway,SR-149,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,618,618,18.07845278,18.07845278,-66.49843333,-66.49843333,0,No Special Jurisdiction,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,6,Off Roadway-Location Unknown,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430153,1,1,0,1,1,1,1,21,BAYAMÓN (21),140,"BAYAMON, BAYAMON",25,25,6,June,2020,5,Thursday,20,8:00pm-8:59pm,55,55,0,This section IS NOT on the NHS,2,U.S. Highway,US-864,,2,Urban,4,Minor Arterial,2,County Highway Agency,16,16,18.40306944,18.40306944,-66.17921111,-66.17921111,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430154,1,1,0,1,1,1,1,23,CABO ROJO (23),160,CABO ROJO,7,7,7,July,2020,3,Tuesday,17,5:00pm-5:59pm,57,57,0,This section IS NOT on the NHS,2,U.S. Highway,US-308,,2,Urban,6,Minor Collector,2,County Highway Agency,11,11,18.09238333,18.09238333,-67.18236667,-67.18236667,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430155,2,2,0,0,0,6,6,137,TOA BAJA (137),980,TOA BAJA,12,12,7,July,2020,1,Sunday,17,5:00pm-5:59pm,44,44,0,This section IS NOT on the NHS,2,U.S. Highway,US-865,,2,Urban,4,Minor Arterial,2,County Highway Agency,49,49,18.41718056,18.41718056,-66.21346111,-66.21346111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430156,2,2,0,0,0,3,3,53,FAJARDO (53),380,"FAJARDO, FAJARDO",15,15,7,July,2020,4,Wednesday,23,11:00pm-11:59pm,58,58,0,This section IS NOT on the NHS,2,U.S. Highway,US-3,,2,Urban,4,Minor Arterial,2,County Highway Agency,511,511,18.288025,18.288025,-65.63731667,-65.63731667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2,1
43,Puerto Rico,430157,2,2,0,0,0,3,3,1,ADJUNTAS (1),10,ADJUNTAS,20,20,7,July,2020,2,Monday,14,2:00pm-2:59pm,37,37,1,This section IS ON the NHS,2,U.S. Highway,US-10,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,472,472,18.17840833,18.17840833,-66.73420278,-66.73420278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430158,1,1,0,0,0,1,1,23,CABO ROJO (23),160,CABO ROJO,25,25,7,July,2020,7,Saturday,9,9:00am-9:59am,30,30,0,This section IS NOT on the NHS,4,County Road,CR-303,,1,Rural,4,Minor Arterial,2,County Highway Agency,137,137,17.98173333,17.98173333,-67.13533611,-67.13533611,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430159,1,1,0,1,1,4,4,23,CABO ROJO (23),160,CABO ROJO,1,1,8,August,2020,7,Saturday,16,4:00pm-4:59pm,15,15,0,This section IS NOT on the NHS,2,U.S. Highway,US-103,,2,Urban,4,Minor Arterial,2,County Highway Agency,27,27,18.04735,18.04735,-67.14779444,-67.14779444,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430160,1,1,0,1,1,1,1,97,MAYAGÜEZ (97),650,MAYAGUEZ,26,26,8,August,2020,4,Wednesday,20,8:00pm-8:59pm,50,50,1,This section IS ON the NHS,1,Interstate,I-2,,2,Urban,1,Interstate,1,State Highway Agency,1586,1586,18.16873889,18.16873889,-67.14957222,-67.14957222,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430161,1,1,0,0,0,1,1,127,SAN JUAN (127),930,SAN JUAN,27,27,8,August,2020,5,Thursday,20,8:00pm-8:59pm,4,4,0,This section IS NOT on the NHS,4,County Road,CR-ELDER COUNTRY CLUB ST,,2,Urban,5,Major Collector,2,County Highway Agency,0,None,18.39922778,18.39922778,-66.01091667,-66.01091667,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430162,1,1,0,1,1,1,1,127,SAN JUAN (127),930,SAN JUAN,3,3,9,September,2020,5,Thursday,19,7:00pm-7:59pm,40,40,1,This section IS ON the NHS,1,Interstate,I-26,,2,Urban,1,Interstate,1,State Highway Agency,40,40,18.44725833,18.44725833,-66.05084167,-66.05084167,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430163,2,2,0,0,0,2,2,61,GUAYNABO (61),450,GUAYNABO,4,4,9,September,2020,6,Friday,20,8:00pm-8:59pm,50,50,0,This section IS NOT on the NHS,4,County Road,CR-833 JUAN MARTINEZ ST,,2,Urban,4,Minor Arterial,2,County Highway Agency,0,None,18.37265278,18.37265278,-66.13026389,-66.13026389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430164,1,1,0,0,0,1,1,127,SAN JUAN (127),930,SAN JUAN,5,5,9,September,2020,7,Saturday,22,10:00pm-10:59pm,0,0,1,This section IS ON the NHS,4,County Road,CR-1,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,258,258,18.30478056,18.30478056,-66.07025,-66.07025,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,3,Dark - Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430165,1,1,0,0,0,1,1,119,RÍO GRANDE (119),820,RIO GRANDE,14,14,9,September,2020,2,Monday,15,3:00pm-3:59pm,58,58,1,This section IS ON the NHS,2,U.S. Highway,US-66,,2,Urban,1,Interstate,1,State Highway Agency,195,195,18.37324722,18.37324722,-65.83160833,-65.83160833,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430166,1,1,0,0,0,1,1,127,SAN JUAN (127),930,SAN JUAN,16,16,9,September,2020,4,Wednesday,0,0:00am-0:59am,0,0,0,This section IS NOT on the NHS,3,State Highway,SR-25 CONSTITUCION AVE,,2,Urban,4,Minor Arterial,1,State Highway Agency,0,None,18.46412778,18.46412778,-66.09322778,-66.09322778,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430167,1,1,0,0,0,1,1,27,CAMUY (27),180,CAMUY,21,21,9,September,2020,2,Monday,15,3:00pm-3:59pm,37,37,0,This section IS NOT on the NHS,4,County Road,CR-119,,1,Rural,4,Minor Arterial,2,County Highway Agency,107,107,18.43930833,18.43930833,-66.87847778,-66.87847778,0,No Special Jurisdiction,5,Fell/Jumped from Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Outside Trafficway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430168,2,2,0,0,0,3,3,63,GURABO (63),460,GURABO,24,24,9,September,2020,5,Thursday,11,11:00am-11:59am,35,35,0,This section IS NOT on the NHS,2,U.S. Highway,US-941,,2,Urban,6,Minor Collector,2,County Highway Agency,62,62,18.28562222,18.28562222,-66.01478611,-66.01478611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430169,1,1,0,1,1,1,1,127,SAN JUAN (127),930,SAN JUAN,28,28,9,September,2020,2,Monday,15,3:00pm-3:59pm,10,10,0,This section IS NOT on the NHS,4,County Road,CR-HENNA ST,INT CALLEJON ESPERANZA,2,Urban,5,Major Collector,2,County Highway Agency,0,None,18.44450556,18.44450556,-66.04949167,-66.04949167,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430170,1,1,0,0,0,1,1,69,HUMACAO (69),500,HUMACAO,30,30,9,September,2020,4,Wednesday,22,10:00pm-10:59pm,30,30,0,This section IS NOT on the NHS,4,County Road,CR-3,,2,Urban,5,Major Collector,2,County Highway Agency,867,867,18.105525,18.105525,-65.8229,-65.8229,0,No Special Jurisdiction,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Outside Trafficway,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430171,4,2,2,0,0,3,3,127,SAN JUAN (127),930,SAN JUAN,3,3,10,October,2020,7,Saturday,0,0:00am-0:59am,20,20,0,This section IS NOT on the NHS,4,County Road,CR-JUAN PENA REYES ST,,2,Urban,5,Major Collector,2,County Highway Agency,0,None,18.40644722,18.40644722,-66.02771389,-66.02771389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2,1
43,Puerto Rico,430172,1,1,0,0,0,1,1,99,MOCA (99),670,MOCA,4,4,10,October,2020,1,Sunday,13,1:00pm-1:59pm,12,12,1,This section IS ON the NHS,3,State Highway,SR-111 CAIMITO ST,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,None,18.37193056,18.37193056,-67.07368056,-67.07368056,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430173,2,2,0,0,0,2,2,45,COMERÍO (45),310,COMERIO,7,7,10,October,2020,4,Wednesday,16,4:00pm-4:59pm,5,5,0,This section IS NOT on the NHS,2,U.S. Highway,US-778,,2,Urban,6,Minor Collector,2,County Highway Agency,30,30,18.23166944,18.23166944,-66.21388056,-66.21388056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430174,1,1,0,0,0,2,2,81,LARES (81),570,LARES,8,8,10,October,2020,5,Thursday,22,10:00pm-10:59pm,25,25,1,This section IS ON the NHS,2,U.S. Highway,US-111,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,318,318,18.30221111,18.30221111,-66.908225,-66.908225,0,No Special Jurisdiction,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,5,Outside Trafficway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430175,1,1,0,1,1,1,1,91,MANATÍ (91),620,MANATI,13,13,10,October,2020,3,Tuesday,21,9:00pm-9:59pm,4,4,0,This section IS NOT on the NHS,4,County Road,CR-CALLEJON LUCHETTI,,2,Urban,7,Local,2,County Highway Agency,0,None,18.42408333,18.42408333,-66.48736944,-66.48736944,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430176,1,1,0,1,1,2,2,97,MAYAGÜEZ (97),650,MAYAGUEZ,14,14,10,October,2020,4,Wednesday,20,8:00pm-8:59pm,13,13,1,This section IS ON the NHS,1,Interstate,I-2,,2,Urban,1,Interstate,1,State Highway Agency,1534,1534,18.21345278,18.21345278,-67.14785,-67.14785,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
43,Puerto Rico,430177,1,1,0,0,0,1,1,45,COMERÍO (45),310,COMERIO,17,17,10,October,2020,7,Saturday,20,8:00pm-8:59pm,43,43,0,This section IS NOT on the NHS,2,U.S. Highway,US-775,,2,Urban,6,Minor Collector,2,County Highway Agency,54,54,18.17488889,18.17488889,-66.21884722,-66.21884722,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
43,Puerto Rico,430178,3,3,0,0,0,5,5,145,VEGA BAJA (145),1020,VEGA BAJA,19,19,10,October,2020,2,Monday,16,4:00pm-4:59pm,0,0,0,This section IS NOT on the NHS,4,County Road,CR-137,,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,39,39,18.40811389,18.40811389,-66.42101111,-66.42101111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2,0
43,Puerto Rico,430179,1,1,0,1,1,1,1,91,MANATÍ (91),620,MANATI,20,20,10,October,2020,3,Tuesday,9,9:00am-9:59am,20,20,1,This section IS ON the NHS,4,County Road,CR-2,,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,497,497,18.43208889,18.43208889,-66.48858333,-66.48858333,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
